ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
1689697211.694641	C9fsHqSjIIar4Qg27	192.168.144.131	61052	192.168.144.133	2035	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694647	CEA44C1YBceyCDDOcf	192.168.144.131	61052	192.168.144.133	9917	tcp	-	0.000157	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694647	C0wMU91m49cPP4G1jj	192.168.144.131	61052	192.168.144.133	5555	tcp	-	0.000157	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694646	CjLqhG2HDw5NWZHTYj	192.168.144.131	61052	192.168.144.133	1174	tcp	-	0.000158	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694648	C4Mjr5QbIEBj117A5	192.168.144.131	61052	192.168.144.133	3007	tcp	-	0.000157	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694666	C3oM3c48W8FwrLr3ia	192.168.144.131	61052	192.168.144.133	1	tcp	-	0.000155	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694667	CnjOpr2TeTB8FonLm6	192.168.144.131	61052	192.168.144.133	1687	tcp	-	0.000155	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694667	C0GQ5w1dPsdgII4fed	192.168.144.131	61052	192.168.144.133	8800	tcp	-	0.000279	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694683	CX2ZBZ29fGoZpsH316	192.168.144.131	61052	192.168.144.133	1862	tcp	-	0.000264	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694668	CtVxxta09aZyTp5I3	192.168.144.131	61052	192.168.144.133	8081	tcp	-	0.000279	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694804	CD9mqz24dufYLk2vk6	192.168.144.131	61052	192.168.144.133	749	tcp	-	0.000144	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694804	CtAgQZ3ecSoqnkAzoc	192.168.144.131	61052	192.168.144.133	259	tcp	-	0.000241	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694805	CRItQd4wEVyhb9fNk2	192.168.144.131	61052	192.168.144.133	2040	tcp	-	0.000240	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694805	CT0y5Z1uK3RY82fEsa	192.168.144.131	61052	192.168.144.133	1864	tcp	-	0.000240	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694822	CHeqx72wqO72C25CXk	192.168.144.131	61052	192.168.144.133	4125	tcp	-	0.000224	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694947	CHeuLK1H044WtSjA8	192.168.144.131	61052	192.168.144.133	2301	tcp	-	0.000238	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694822	CXMyRF3Vm33fWW3u3b	192.168.144.131	61052	192.168.144.133	11111	tcp	-	0.000363	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.694947	COkDEl45yrEjd3ECE8	192.168.144.131	61052	192.168.144.133	5432	tcp	-	0.000342	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695044	Ck2ACk1pBCKdleenkc	192.168.144.131	61052	192.168.144.133	1503	tcp	-	0.000246	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695046	C1vory1gBEoncAus4k	192.168.144.131	61052	192.168.144.133	8701	tcp	-	0.000245	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695045	C9tvoYhMzMQ7Nas2a	192.168.144.131	61052	192.168.144.133	1461	tcp	-	0.000246	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695185	CfLbgf1lxdYZqfz3qe	192.168.144.131	61052	192.168.144.133	5190	tcp	-	0.000212	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695184	CvYVeH2NV70GgL1urd	192.168.144.131	61052	192.168.144.133	6156	tcp	-	0.000213	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695046	CCNIvl2FHPAjaxVHp3	192.168.144.131	61052	192.168.144.133	2260	tcp	-	0.000351	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695185	CQXOZE4sFeDc8ECFb1	192.168.144.131	61052	192.168.144.133	6547	tcp	-	0.000213	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695290	CZgfnTVXrqgHvxuf7	192.168.144.131	61052	192.168.144.133	1108	tcp	-	0.000208	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695185	C9POyx3s9pCzkVXQl4	192.168.144.131	61052	192.168.144.133	3128	tcp	-	0.000313	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.695291	CFdFwV1XQJnzXbWQIg	192.168.144.131	61052	192.168.144.133	5925	tcp	-	0.003242	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698534	C5ZYfB2x2cH2EKUyHd	192.168.144.131	61052	192.168.144.133	52822	tcp	-	0.000406	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698534	CKUHsW1WG6HTyQ0K46	192.168.144.131	61052	192.168.144.133	27000	tcp	-	0.000406	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698535	CYXAoR3cloZlo1lxuc	192.168.144.131	61052	192.168.144.133	9418	tcp	-	0.000405	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698535	CfVc1n2HiHzBLHWxsl	192.168.144.131	61052	192.168.144.133	8402	tcp	-	0.000406	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698535	CuE9rgdk6Impvoyc8	192.168.144.131	61052	192.168.144.133	7911	tcp	-	0.000483	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698535	CebGmL1OnJp0xiOx	192.168.144.131	61052	192.168.144.133	8652	tcp	-	0.000483	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698535	C0MJip3jjZrdziKIhd	192.168.144.131	61052	192.168.144.133	10009	tcp	-	0.000483	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	C3jwVAKr6OzCp0K8d	192.168.144.131	61052	192.168.144.133	6779	tcp	-	0.000479	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	COFHt83md8XeRRVCJ7	192.168.144.131	61052	192.168.144.133	27355	tcp	-	0.000577	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	CDR0ki2CrGqNWUP1B2	192.168.144.131	61052	192.168.144.133	32776	tcp	-	0.000577	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	C2Ru9QXKgcnhOEDs3	192.168.144.131	61052	192.168.144.133	4662	tcp	-	0.000690	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	CYsXf23ZWgUEAtiab	192.168.144.131	61052	192.168.144.133	20005	tcp	-	0.000691	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	CqyebD4tgnpnFpDrdf	192.168.144.131	61052	192.168.144.133	625	tcp	-	0.000691	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	C2Hu942zcDBnyButqa	192.168.144.131	61052	192.168.144.133	1037	tcp	-	0.000691	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698540	CLkfeS28iHlEEXem35	192.168.144.131	61052	192.168.144.133	211	tcp	-	0.000812	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698555	CSk68cg2eAs6MXA7f	192.168.144.131	61052	192.168.144.133	5560	tcp	-	0.000798	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698555	CfHkFy29MRkKuGZcX	192.168.144.131	61052	192.168.144.133	8994	tcp	-	0.000798	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698555	Cf78f14LpllUERM8Qh	192.168.144.131	61052	192.168.144.133	8087	tcp	-	0.000798	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698556	CVrDWs37bxmAKa47o3	192.168.144.131	61052	192.168.144.133	7741	tcp	-	0.000911	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698556	CMpTIv3qW2GyCISFD5	192.168.144.131	61052	192.168.144.133	1500	tcp	-	0.000911	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698556	CkiqSg21w3cX82cT5c	192.168.144.131	61052	192.168.144.133	880	tcp	-	0.000911	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698556	CUpZCI3sSoieeuwXZi	192.168.144.131	61052	192.168.144.133	3367	tcp	-	0.000911	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698567	CSQuKi3Z6aLajMksl3	192.168.144.131	61052	192.168.144.133	1068	tcp	-	0.001014	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698568	C3Sw19EqTmW0Y4Vuc	192.168.144.131	61052	192.168.144.133	32781	tcp	-	0.001013	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698556	CMfFxV2XSBWr7s0997	192.168.144.131	61052	192.168.144.133	1594	tcp	-	0.001025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698568	CrKgMQLu7OK4gtcjl	192.168.144.131	61052	192.168.144.133	8011	tcp	-	0.001013	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698678	CMRmYz1tfEbBPqNvQc	192.168.144.131	61052	192.168.144.133	2323	tcp	-	0.001000	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698568	CfHRalAlAvwRJ9xag	192.168.144.131	61052	192.168.144.133	705	tcp	-	0.001110	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698678	CmnPp441GXTbX6B9v2	192.168.144.131	61052	192.168.144.133	6666	tcp	-	0.001092	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698759	C0cBtx3mNCFdORcvv6	192.168.144.131	61052	192.168.144.133	2200	tcp	-	0.001012	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698759	C8edbv25rJGstril9g	192.168.144.131	61052	192.168.144.133	5431	tcp	-	0.001012	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698759	C6PKo22R61OWCcDrqj	192.168.144.131	61052	192.168.144.133	52869	tcp	-	0.001012	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698834	CWPqaP1fxkp3159KMa	192.168.144.131	61052	192.168.144.133	1717	tcp	-	0.001032	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698835	CbCUPE1q9VFu4GDRah	192.168.144.131	61052	192.168.144.133	11967	tcp	-	0.001031	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698760	C3qmND2JEHZBCR6C09	192.168.144.131	61052	192.168.144.133	9900	tcp	-	0.001106	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698940	CiX61a4uPcDytYNGmd	192.168.144.131	61052	192.168.144.133	10001	tcp	-	0.001034	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699017	CjRZSP3y00r5UP1ovb	192.168.144.131	61052	192.168.144.133	10003	tcp	-	0.000958	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.698940	CMCflB1d001yr76MWh	192.168.144.131	61052	192.168.144.133	1024	tcp	-	0.001035	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699018	Ce0D59I5p4SBi8Q71	192.168.144.131	61052	192.168.144.133	417	tcp	-	0.001057	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699018	CtoxIj4F9gdhiNJtZ3	192.168.144.131	61052	192.168.144.133	3527	tcp	-	0.001057	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699117	CO4kYcFxUXxTaN3Ff	192.168.144.131	61052	192.168.144.133	4242	tcp	-	0.000959	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699018	CBkUm339F4ajrMv8f9	192.168.144.131	61052	192.168.144.133	12265	tcp	-	0.001058	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699231	CTkWsy3EkVQxoQfP7l	192.168.144.131	61052	192.168.144.133	9090	tcp	-	0.000954	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699231	CbJ0dI28lF5BpJAsg	192.168.144.131	61052	192.168.144.133	5100	tcp	-	0.000954	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699118	CKWI9n4vYjuPLal9wk	192.168.144.131	61052	192.168.144.133	3221	tcp	-	0.001067	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699352	C3saez3hekQPZmjBFd	192.168.144.131	61052	192.168.144.133	2998	tcp	-	0.000834	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699352	CMsYUo2eQiyYS2ZTck	192.168.144.131	61052	192.168.144.133	40193	tcp	-	0.000951	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699353	CSrQA72OMiBqW0vYZh	192.168.144.131	61052	192.168.144.133	311	tcp	-	0.000950	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.699353	CsYy2Z1KwOv4x6xKY9	192.168.144.131	61052	192.168.144.133	5901	tcp	-	0.003272	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.703542	CzrqTZ3qkgBXAGrNS2	192.168.144.131	61052	192.168.144.133	2033	tcp	-	0.003041	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706581	CAQlD139WOb5IX9Sp4	192.168.144.131	61052	192.168.144.133	15002	tcp	-	0.000003	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706583	Czrc7h1BMOAifWezed	192.168.144.131	61052	192.168.144.133	15004	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706583	CjtO9ovDzjoHfA8Q9	192.168.144.131	61052	192.168.144.133	1443	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706582	CbWy8XSDJ24aN732f	192.168.144.131	61052	192.168.144.133	8383	tcp	-	0.000008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706583	CxV6k46H4JVRFu0ob	192.168.144.131	61052	192.168.144.133	5550	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706591	CiFuAw4STKFmVx4NRe	192.168.144.131	61052	192.168.144.133	5200	tcp	-	0.001431	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706591	CbEfQz3K7EJUSifr	192.168.144.131	61052	192.168.144.133	9050	tcp	-	0.001431	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706591	CmGLFs1sZGkybjpWYj	192.168.144.131	61052	192.168.144.133	2010	tcp	-	0.001431	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706591	CjKFPX2a5wzxOZWet5	192.168.144.131	61052	192.168.144.133	1971	tcp	-	0.001431	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706583	C7ko3Y3cMVrGGFGXG2	192.168.144.131	61052	192.168.144.133	5906	tcp	-	0.001439	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706612	Cl4Lfb1Q77rylHWbl	192.168.144.131	61052	192.168.144.133	1580	tcp	-	0.001411	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706612	CLR0mXL81XFPSx5X	192.168.144.131	61052	192.168.144.133	17877	tcp	-	0.001411	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706611	CRPJrv4kgQfKTsTz19	192.168.144.131	61052	192.168.144.133	9929	tcp	-	0.001412	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706612	CKMRCN3821x4rRoq75	192.168.144.131	61052	192.168.144.133	50636	tcp	-	0.001454	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706613	CVPPDmyEVFhDyycGf	192.168.144.131	61052	192.168.144.133	981	tcp	-	0.001454	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706613	CMcvpkCkoTZuRzcQ4	192.168.144.131	61052	192.168.144.133	1309	tcp	-	0.001454	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706612	CQaruWX6mCYYHEoKd	192.168.144.131	61052	192.168.144.133	1072	tcp	-	0.001455	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707969	CxKk2q2sxREBkSIZLi	192.168.144.131	61052	192.168.144.133	1271	tcp	-	0.000099	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707968	CTwpDm4N4tA9z5AZc1	192.168.144.131	61052	192.168.144.133	3690	tcp	-	0.000100	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.706613	Cq29pv19eJx09UvaQg	192.168.144.131	61052	192.168.144.133	2105	tcp	-	0.001455	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707969	CE12fn3vrZX75YWBoh	192.168.144.131	61052	192.168.144.133	28201	tcp	-	0.000099	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707970	Cinj6Z1an3yjhHO9ha	192.168.144.131	61052	192.168.144.133	1078	tcp	-	0.000103	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707969	CBYJlG2ssrBXUWGpA8	192.168.144.131	61052	192.168.144.133	3737	tcp	-	0.000104	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707970	CRTmcy1OSDA8SQcgN2	192.168.144.131	61052	192.168.144.133	14238	tcp	-	0.000103	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707991	C3PHSL1V8z2gA31x7g	192.168.144.131	61052	192.168.144.133	49154	tcp	-	0.000083	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707970	CHnsP8jovd1gQPVnh	192.168.144.131	61052	192.168.144.133	2717	tcp	-	0.000104	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707991	Cx8c7Pi9bwLXFWM7g	192.168.144.131	61052	192.168.144.133	1138	tcp	-	0.000083	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707970	CifKieHhhDuZhZQ1k	192.168.144.131	61052	192.168.144.133	6112	tcp	-	0.000104	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707991	Ctfnq94U9TCyn6U2Pg	192.168.144.131	61052	192.168.144.133	49165	tcp	-	0.000084	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707992	CsqKcU2FT8UVubU5E2	192.168.144.131	61052	192.168.144.133	7778	tcp	-	0.000108	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707992	CzbVb34GuCkSLiOfk9	192.168.144.131	61052	192.168.144.133	49	tcp	-	0.000109	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707992	C4eVoX2tq5yh3XMKVh	192.168.144.131	61052	192.168.144.133	8089	tcp	-	0.000210	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707997	CNtYErzvmWomoKGml	192.168.144.131	61052	192.168.144.133	20	tcp	-	0.000206	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707992	CWwOQk4B8fHyGMjLJ6	192.168.144.131	61052	192.168.144.133	9943	tcp	-	0.000211	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707992	CVEfSo2A64t8mzbHHc	192.168.144.131	61052	192.168.144.133	711	tcp	-	0.000211	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707997	CCUn704uAngrvF4Que	192.168.144.131	61052	192.168.144.133	49158	tcp	-	0.000302	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	Cx6OHn4kRxoqdmC4g5	192.168.144.131	61052	192.168.144.133	9876	tcp	-	0.000301	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	CjOYEo3UUokrIUWJi7	192.168.144.131	61052	192.168.144.133	1935	tcp	-	0.000423	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	CQK8tm49ft5mdbGGe2	192.168.144.131	61052	192.168.144.133	1057	tcp	-	0.000423	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	CiyQxB3seqig9IOTjl	192.168.144.131	61052	192.168.144.133	3324	tcp	-	0.000423	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	CXpJKr4DO38QZOoHDh	192.168.144.131	61052	192.168.144.133	1092	tcp	-	0.000423	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.707998	CB5nz1150s1dV5Ogsk	192.168.144.131	61052	192.168.144.133	5811	tcp	-	0.000423	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708016	ChLzIw1xVs7Z9onNJ1	192.168.144.131	61052	192.168.144.133	49161	tcp	-	0.000406	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708016	Cf9OQ21O0jYjIZ8CZ9	192.168.144.131	61052	192.168.144.133	2222	tcp	-	0.000508	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708016	CDnLUM1Oh2fARApO96	192.168.144.131	61052	192.168.144.133	20828	tcp	-	0.000508	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708017	CwYYrB2W9ZT0Ti2zyj	192.168.144.131	61052	192.168.144.133	2811	tcp	-	0.000603	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708017	CS62XL2MNP0pDuF351	192.168.144.131	61052	192.168.144.133	8009	tcp	-	0.000603	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708018	C92VEx1kEX0XBw94dl	192.168.144.131	61052	192.168.144.133	1075	tcp	-	0.000603	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708017	CZ8mqrip7MzSPvfNb	192.168.144.131	61052	192.168.144.133	1287	tcp	-	0.000604	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.708018	CQyOEB2HdmX8pm7COa	192.168.144.131	61052	192.168.144.133	3372	tcp	-	0.002564	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714550	CMtOM8201Uit3thMSk	192.168.144.131	61052	192.168.144.133	1030	tcp	-	0.000007	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714549	CORcYq19DNZ4vu8hR7	192.168.144.131	61052	192.168.144.133	5679	tcp	-	0.000008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714550	CFXH5E1jHFWpQB1Kti	192.168.144.131	61052	192.168.144.133	3300	tcp	-	0.000008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714550	Cl2bVw4fzSH6JVJ9sb	192.168.144.131	61052	192.168.144.133	9103	tcp	-	0.000008	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714551	CxXbfj4urr8OfFcI4g	192.168.144.131	61052	192.168.144.133	9101	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714551	CBy9mE1oGXUcG7Assl	192.168.144.131	61052	192.168.144.133	119	tcp	-	0.000027	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714551	CPFIUw3hfcGIyUjqdj	192.168.144.131	61052	192.168.144.133	8100	tcp	-	0.000028	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714551	Cp8Vfv3k0lPtDUolWi	192.168.144.131	61052	192.168.144.133	1087	tcp	-	0.000028	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714558	Czdo3U1syL8RDSZrt6	192.168.144.131	61052	192.168.144.133	8500	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714557	CfC7EV2Nb7vzoX4n4j	192.168.144.131	61052	192.168.144.133	301	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714557	CIVYbM3ORyusft9V0g	192.168.144.131	61052	192.168.144.133	83	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714558	CGGhXmXSfj9l8zsa9	192.168.144.131	61052	192.168.144.133	1163	tcp	-	0.000026	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714578	C8Fnax1LIyy066oR3e	192.168.144.131	61052	192.168.144.133	8300	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714577	CGK6VlBA7zFZqkQWc	192.168.144.131	61052	192.168.144.133	7496	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714578	CCohvo45n5zB3Kdu6e	192.168.144.131	61052	192.168.144.133	4	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714578	CzodaC2ZY36kmOLES9	192.168.144.131	61052	192.168.144.133	5221	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714583	CYxO6c3sNL7wfA61Hi	192.168.144.131	61052	192.168.144.133	12345	tcp	-	0.000023	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714583	C6t4ww3VjoHEXK1L09	192.168.144.131	61052	192.168.144.133	593	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714584	CuOHGt1A3dxrwmVmak	192.168.144.131	61052	192.168.144.133	2103	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714584	CIUCWb1Z4jm5CBw7Hb	192.168.144.131	61052	192.168.144.133	666	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714602	CMYvp34CzflIM3YkAk	192.168.144.131	61052	192.168.144.133	32779	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714602	C0fbsh1H3l5xu5Nfvg	192.168.144.131	61052	192.168.144.133	51103	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714602	CGLi2t23NrMt8MWd3k	192.168.144.131	61052	192.168.144.133	2393	tcp	-	0.000025	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714603	CGlD6p2aRZ6H4PPnq7	192.168.144.131	61052	192.168.144.133	4001	tcp	-	0.000024	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714607	CC9GKm29o1kkVup3Ik	192.168.144.131	61052	192.168.144.133	1761	tcp	-	0.000052	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714607	CaKn5Y30L7v9zH3KO7	192.168.144.131	61052	192.168.144.133	3006	tcp	-	0.000052	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714607	CHdo1T101EltqrCy78	192.168.144.131	61052	192.168.144.133	1034	tcp	-	0.000148	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714607	CgcSa44Hi5LGAHyv76	192.168.144.131	61052	192.168.144.133	6000	tcp	-	0.000148	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714626	CzeA9n2wJUyERfa3Y3	192.168.144.131	61052	192.168.144.133	6668	tcp	-	0.000130	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714626	CawfiCK0FrDEqu2Xe	192.168.144.131	61052	192.168.144.133	6106	tcp	-	0.000130	0	0	RSTRH	T	T	0	r	1	40	1	40	-
1689697211.714627	CqtWBP3YK2b0XMzkfb	192.168.144.131	61052	192.168.144.133	49175	tcp	-	0.000592	0	0	RSTRH	T	T	0	r	1	40	1	40	-
